transaction_amount,customer_avg_amount,amount_deviation_ratio,dispute_amount,customer_dispute_count,merchant_dispute_rate,days_since_payment,dispute_velocity_24h,dispute_velocity_7d,is_duplicate_flag,transaction_hour,transaction_day_of_week,reason_code_encoded,merchant_high_risk_flag,customer_account_age_days,ip_billing_mismatch,is_fraud
602.93,945.64,0.6376,550.74,0,0.0347,28,0,0,0,0,1,4,0,40,0,0
1414.78,2418.82,0.5849,1371.4,0,0.0064,30,0,1,0,7,0,0,0,276,1,0
522.83,345.08,1.5151,455.49,1,0.0222,27,1,3,0,21,1,4,0,519,0,0
4273.63,3938.2,1.0852,3716.13,1,0.0106,69,1,1,0,5,3,2,0,605,0,0
375.11,637.72,0.5882,355.05,0,0.0164,39,3,4,0,11,3,5,0,511,1,1
2642.6,1285.71,2.0554,2324.37,0,0.0384,35,1,1,0,19,3,2,0,308,0,0
20145.08,10662.89,1.8893,17418.27,0,0.0344,44,1,3,0,15,1,2,0,533,0,0
6036.47,3790.34,1.5926,5282.08,0,0.0214,15,1,2,0,17,3,3,0,480,0,0
3492.79,4307.65,0.8108,3452.83,0,0.0022,83,0,1,0,11,6,0,0,414,0,0
1429.77,873.11,1.6376,1391.48,0,0.0423,32,1,1,0,19,5,4,1,523,0,0
3572.61,6271.03,0.5697,3226.46,1,0.1085,29,0,1,0,1,1,0,0,465,0,0
2770.62,2840.99,0.9752,2627.58,0,0.0509,63,0,3,0,6,5,0,0,409,0,0
2093.45,2307.24,0.9073,1948.15,0,0.0634,6,1,2,0,8,3,2,0,50,0,0
640.28,477.21,1.3417,609.27,0,0.0267,27,0,0,0,17,1,0,0,45,0,0
7769.05,8230.1,0.944,7399.25,1,0.0631,28,0,2,0,8,4,2,0,271,0,0
2241.06,2973.17,0.7538,2116.26,1,0.0412,5,0,0,0,7,2,2,0,275,0,0
907.55,1317.44,0.6889,807.64,0,0.1024,41,0,0,0,0,4,0,1,423,1,1
1754.7,2553.82,0.6871,1501.76,0,0.0232,56,0,0,0,4,2,0,0,35,0,0
2021.3,2443.85,0.8271,1856.23,0,0.07,54,0,2,0,15,2,1,0,504,0,1
6301.52,10498.99,0.6002,6198.47,0,0.0535,80,0,1,0,13,3,4,0,488,1,0
4779.84,7381.85,0.6475,4471.18,1,0.0293,18,1,1,0,12,2,3,0,653,0,0
5283.3,7712.92,0.685,5150.47,0,0.0929,77,0,0,0,10,2,0,0,144,0,0
188.82,90.23,2.0927,188.58,0,0.0118,43,0,3,0,19,4,5,1,193,0,0
2033.41,832.94,2.4412,1778.3,0,0.0061,89,0,0,0,22,2,0,1,547,0,0
2447.8,1707.16,1.4338,2334.63,0,0.0148,74,1,2,0,12,1,0,1,178,0,0
217.83,289.48,0.7525,207.19,0,0.0103,29,0,0,0,14,5,0,0,318,1,0
1202.98,1173.72,1.0249,1199.36,0,0.0876,10,0,1,0,23,6,1,0,391,1,0
5149.14,4960.52,1.038,5138.02,0,0.0426,6,0,0,0,15,5,2,0,151,0,0
666.14,1091.42,0.6103,634.83,0,0.0525,80,0,0,0,12,1,1,0,611,0,0
2832.35,4684.11,0.6047,2511.0,1,0.0211,89,2,4,0,7,6,3,0,447,0,1
998.15,1669.75,0.5978,967.99,0,0.0679,4,0,0,0,17,3,2,0,541,0,0
192.68,161.74,1.1913,166.87,1,0.0197,34,0,0,0,18,6,0,0,150,1,0
1116.07,1526.2,0.7313,1079.36,0,0.0166,83,0,0,0,14,6,2,1,208,0,0
13185.59,10288.54,1.2816,13007.97,0,0.0171,33,0,1,0,9,4,0,0,349,0,1
5810.04,3874.45,1.4996,5272.18,0,0.0123,4,0,0,0,22,6,2,0,262,0,1
11379.22,7493.05,1.5186,10748.76,0,0.0361,44,0,1,0,3,6,1,0,722,0,1
2492.01,2190.35,1.1377,2279.0,2,0.035,76,1,2,0,5,0,0,0,413,0,0
556.83,557.91,0.9981,509.87,1,0.0289,31,0,0,0,7,5,0,0,89,0,0
2928.94,4578.9,0.6397,2625.96,0,0.0132,80,0,0,0,23,4,4,0,258,0,0
2270.4,1289.24,1.761,2189.39,2,0.0203,66,1,1,0,6,5,2,1,492,0,0
6660.67,9517.41,0.6998,6596.9,1,0.0124,58,0,2,1,11,0,4,0,704,0,0
511.31,584.96,0.8741,506.77,0,0.0425,60,0,2,0,17,2,1,0,608,0,0
2494.66,2003.52,1.2451,2185.86,0,0.1113,2,0,0,1,17,0,5,0,548,0,0
719.02,783.69,0.9175,705.51,0,0.0134,36,0,0,0,18,2,1,1,96,0,0
1523.97,1249.53,1.2196,1463.95,0,0.0329,70,1,2,0,3,5,2,0,404,0,0
4829.36,5961.92,0.81,4288.11,0,0.0251,60,0,0,0,0,6,0,0,439,0,0
2412.04,2429.84,0.9927,2074.58,0,0.0276,23,0,0,0,4,4,0,0,37,0,0
1799.99,1134.3,1.5869,1602.35,0,0.0466,47,0,1,0,6,4,3,0,614,0,0
1905.82,1073.39,1.7755,1880.72,0,0.0121,46,0,0,0,10,3,2,0,481,0,0
2303.07,2683.94,0.8581,2176.35,1,0.0149,80,1,1,0,20,5,3,0,180,0,0
5530.18,9198.78,0.6012,5298.79,0,0.0271,44,1,2,0,22,3,0,1,325,0,0
7942.43,7001.58,1.1344,7057.43,0,0.0274,19,0,0,0,20,6,2,0,582,0,0
11029.95,15730.92,0.7012,10565.68,0,0.0083,49,0,1,0,10,5,0,0,406,0,0
5561.03,7352.38,0.7564,4750.33,1,0.0476,88,0,0,0,9,6,0,1,469,0,0
1476.26,2515.81,0.5868,1337.93,1,0.0034,58,0,0,0,23,2,3,0,619,0,0
4228.14,6550.97,0.6454,3991.42,0,0.0261,7,0,1,0,6,5,1,0,271,0,0
2164.42,2582.69,0.838,1887.19,0,0.0227,41,0,2,0,15,5,5,0,354,0,0
1178.75,1555.76,0.7577,1147.45,0,0.0259,78,0,1,0,0,2,1,0,559,0,0
6583.15,10913.16,0.6032,5827.76,0,0.0226,15,0,2,0,0,1,5,0,465,0,0
287.14,275.46,1.0424,272.16,0,0.0305,76,0,1,0,11,6,2,0,620,1,0
8271.27,7092.72,1.1662,7533.3,0,0.018,53,1,1,0,15,1,1,0,364,0,0
2316.24,961.55,2.4089,2175.89,0,0.0652,23,0,0,0,4,5,0,1,69,0,0
3698.68,5759.48,0.6422,3203.49,1,0.0346,77,0,1,0,13,1,3,0,308,0,0
3919.19,5962.55,0.6573,3341.25,0,0.017,73,1,1,0,17,4,3,0,423,0,1
8042.21,4392.95,1.8307,7933.11,0,0.0341,88,0,1,0,8,5,1,0,514,0,0
3693.55,4460.33,0.8281,3288.9,0,0.0358,65,0,1,0,1,0,2,0,219,0,0
3481.11,3653.68,0.9528,3386.95,0,0.012,60,0,0,0,11,2,1,0,45,0,1
391.42,221.62,1.7662,391.38,2,0.0093,10,0,0,0,9,3,2,0,233,0,0
2707.3,4799.49,0.5641,2387.07,0,0.0272,58,3,4,0,1,2,5,0,701,0,0
719.51,504.07,1.4274,640.2,0,0.0047,47,1,1,0,14,5,0,0,367,0,0
4830.38,2386.83,2.0238,4586.1,0,0.0111,15,0,1,0,3,0,2,1,122,0,0
2662.63,3282.45,0.8112,2648.83,0,0.0197,9,0,0,0,18,2,1,0,495,0,1
4140.51,5939.2,0.6971,4088.22,0,0.0091,13,0,1,0,21,3,1,1,577,0,0
298.98,133.17,2.2451,276.69,0,0.0349,23,1,2,0,3,3,3,0,149,0,0
460.11,608.36,0.7563,445.97,0,0.0228,33,0,0,0,8,0,0,0,476,0,0
4559.72,5221.83,0.8732,3968.61,0,0.0088,9,0,0,0,12,3,0,0,579,0,0
411.85,224.28,1.8363,410.46,0,0.0683,3,0,1,0,9,4,2,0,350,0,0
408.73,262.21,1.5588,406.54,1,0.0542,73,0,1,0,13,3,2,0,571,0,0
192.64,230.24,0.8367,168.48,1,0.0166,25,1,1,0,2,6,1,0,115,0,0
11122.59,9063.81,1.2271,9953.76,1,0.0308,88,0,1,0,2,0,0,0,628,0,1
4831.38,8279.26,0.5836,4179.26,0,0.0085,71,0,1,0,19,0,0,0,237,1,0
1675.29,2590.39,0.6467,1492.28,1,0.0327,36,0,0,0,15,2,0,1,47,1,0
1381.08,2454.17,0.5627,1342.95,1,0.033,89,0,1,0,8,3,2,0,621,0,0
1656.14,1264.53,1.3097,1501.7,0,0.0276,20,0,1,0,13,3,1,0,274,0,0
5365.41,9430.31,0.569,4631.74,0,0.0293,81,0,2,1,21,5,2,0,113,0,0
3939.97,3954.66,0.9963,3551.23,1,0.062,54,0,1,0,15,5,0,0,545,1,0
866.83,768.47,1.128,864.41,2,0.0469,19,0,0,0,8,0,0,1,399,0,0
819.53,385.58,2.1254,774.01,2,0.0583,60,0,0,0,23,5,0,0,292,0,0
512.53,242.87,2.1103,467.64,0,0.0064,37,2,3,0,22,2,2,0,316,0,0
3928.95,5378.01,0.7306,3437.76,0,0.011,3,0,1,0,4,6,0,0,162,0,1
5209.26,5423.36,0.9605,5198.46,0,0.0317,86,0,0,0,12,2,5,0,90,0,0
1227.82,880.51,1.3944,1194.83,0,0.0297,19,0,0,0,14,4,0,0,51,1,0
224.09,282.25,0.7939,199.94,0,0.045,53,0,1,0,3,6,1,0,424,0,1
450.11,339.38,1.3263,387.32,0,0.0315,46,0,0,0,13,4,1,0,406,0,0
12181.79,14723.94,0.8273,10457.99,0,0.0189,80,0,0,0,19,0,0,1,144,0,0
1375.66,1242.07,1.1076,1194.15,0,0.0351,56,0,0,0,23,2,3,0,616,0,1
5282.06,8202.9,0.6439,4949.9,1,0.0227,70,0,0,0,19,2,3,0,682,0,0
3579.76,5544.96,0.6456,3541.51,0,0.0157,31,0,0,0,6,4,0,0,528,0,0
1834.09,1959.34,0.9361,1695.64,0,0.0027,53,0,0,0,3,6,2,0,133,0,0
955.97,851.91,1.1221,933.45,0,0.012,34,0,0,0,16,5,2,1,499,0,1
602.94,547.22,1.1018,552.83,1,0.0219,31,1,1,0,8,4,5,0,390,0,0
3490.91,5334.11,0.6545,3338.31,0,0.0332,60,0,1,1,3,0,1,0,170,0,0
5365.1,4611.04,1.1635,5149.32,2,0.0321,11,0,0,0,2,6,0,0,542,0,0
3763.94,2607.22,1.4437,3297.57,1,0.0719,6,0,1,0,18,2,1,0,160,0,1
2794.83,1449.3,1.9284,2527.04,0,0.0448,27,0,1,0,8,0,1,0,659,0,0
300.0,316.01,0.9493,283.68,0,0.0113,7,0,2,0,7,4,2,0,412,0,0
12250.94,13169.58,0.9302,10543.21,0,0.0066,49,0,1,0,6,3,4,0,687,0,0
5760.6,9086.03,0.634,5208.91,1,0.0467,72,0,0,0,6,4,0,0,584,0,1
1362.66,967.13,1.409,1267.57,0,0.0136,60,0,1,0,3,2,3,0,384,0,1
13836.89,12915.18,1.0714,13829.05,1,0.0027,33,2,3,0,18,0,4,0,639,0,0
3373.52,5167.45,0.6528,3107.62,2,0.026,47,0,1,0,11,5,4,0,708,0,0
3206.5,4979.93,0.6439,3118.03,0,0.014,44,1,1,0,19,5,2,0,185,0,0
4975.16,4668.97,1.0656,4551.33,0,0.0472,79,0,1,0,5,2,2,0,662,1,0
5995.31,6251.75,0.959,5812.2,0,0.0227,27,0,0,0,11,4,0,0,214,0,0
3889.77,3207.51,1.2127,3653.71,0,0.0285,22,0,0,0,19,4,4,0,94,0,1
629.76,1074.1,0.5863,619.05,0,0.0026,47,0,2,0,3,1,1,0,570,0,0
1595.13,903.01,1.7665,1454.19,1,0.0753,48,1,1,0,1,4,0,0,219,0,0
9362.88,15984.77,0.5857,8807.15,1,0.0418,30,1,1,0,14,2,1,1,219,0,0
1040.39,1412.24,0.7367,982.65,0,0.0954,2,0,0,0,22,6,2,0,13,0,0
1779.18,2035.74,0.874,1623.69,1,0.0628,15,1,1,0,5,6,1,0,423,0,0
2130.19,949.47,2.2436,1856.77,0,0.038,47,0,0,0,17,0,2,0,423,0,0
2175.65,2318.88,0.9382,1879.84,0,0.0259,27,0,1,0,20,0,1,0,486,0,0
3472.11,3370.89,1.03,2959.98,1,0.0627,71,0,0,0,21,1,0,0,377,0,0
10181.12,6370.39,1.5982,9987.99,0,0.0608,27,0,0,1,4,5,0,0,652,0,0
1113.72,1468.97,0.7582,986.17,0,0.0076,85,0,0,0,3,2,1,1,408,0,0
603.39,1061.73,0.5683,532.02,2,0.0272,13,0,0,0,10,4,0,1,119,0,0
919.95,1092.04,0.8424,883.52,1,0.0051,55,0,0,0,10,3,1,0,271,0,0
7778.96,10895.64,0.714,6985.52,0,0.0311,17,0,0,0,8,0,0,0,97,0,0
3782.73,1875.59,2.0168,3502.46,0,0.0506,75,0,1,0,2,2,3,0,47,0,1
1328.6,1308.32,1.0155,1161.7,0,0.0673,59,0,1,0,10,6,2,0,664,0,0
6073.86,3418.99,1.7765,6037.19,0,0.002,10,0,1,0,1,1,2,0,173,0,0
7065.81,8888.18,0.795,6908.51,0,0.0269,33,1,2,1,8,3,0,0,347,0,0
6709.52,11499.28,0.5835,6572.43,0,0.0043,78,0,0,0,23,5,0,0,237,0,0
8943.4,11863.32,0.7539,8147.58,1,0.0144,37,0,1,1,9,2,2,0,543,0,0
1167.36,592.46,1.9704,1125.75,0,0.0195,8,0,0,0,10,4,2,0,213,0,1
5073.34,4548.42,1.1154,4421.83,1,0.0348,33,0,0,0,2,5,0,0,272,0,0
2310.15,2705.02,0.854,1966.61,0,0.0154,7,0,0,0,16,6,0,0,407,0,0
6608.03,6373.38,1.0368,5636.62,1,0.0501,34,0,1,0,10,0,4,0,78,0,0
4713.16,7386.0,0.6381,4420.9,0,0.0384,71,1,1,0,16,6,0,0,553,0,0
5393.38,8308.71,0.6491,4952.79,0,0.0119,7,0,0,0,18,4,0,0,146,0,0
3886.54,4883.68,0.7958,3605.55,1,0.0612,41,0,0,0,3,1,0,0,12,0,1
833.62,769.3,1.0836,709.51,1,0.0281,55,0,0,0,1,0,2,0,229,0,0
2906.31,2201.45,1.3202,2654.63,1,0.0531,7,0,0,0,23,3,2,0,691,0,0
14772.74,8098.77,1.8241,14148.0,0,0.0355,84,1,2,0,13,0,1,0,341,0,0
9847.8,8832.07,1.115,9024.56,0,0.0315,18,0,0,0,14,6,0,0,672,0,1
304.47,297.91,1.022,292.24,0,0.0657,43,0,1,0,2,4,1,0,164,0,0
780.36,1050.48,0.7429,690.58,1,0.045,78,1,3,0,19,5,0,0,680,0,0
644.38,851.5,0.7568,626.32,0,0.0143,40,0,0,1,21,2,1,1,382,0,0
4680.94,2331.82,2.0074,4391.96,0,0.0379,53,0,0,0,12,6,0,0,582,0,0
6108.99,5824.09,1.0489,5385.77,1,0.0421,14,0,1,0,21,2,0,0,422,0,0
990.62,648.35,1.5279,877.2,0,0.0147,21,0,1,0,12,2,2,0,438,0,1
2617.23,1621.47,1.6141,2471.2,0,0.0409,57,0,0,0,17,6,2,0,63,0,0
6579.45,10252.25,0.6418,6411.61,0,0.038,46,0,0,0,21,6,3,0,246,0,0
4769.17,2187.53,2.1802,4351.12,1,0.0123,26,1,1,0,19,6,1,0,50,0,0
2884.91,2846.99,1.0133,2563.95,0,0.0414,24,0,2,0,20,1,5,0,234,0,0
3273.56,2080.3,1.5736,3208.26,1,0.0144,5,0,0,0,6,1,5,1,528,0,0
2635.03,4297.9,0.6131,2504.31,0,0.0444,42,0,0,0,22,2,0,0,516,0,1
1386.13,1635.43,0.8476,1271.38,1,0.0284,43,0,1,0,15,3,1,0,282,0,0
3063.61,2217.85,1.3813,2828.28,1,0.05,32,0,1,0,15,4,2,0,669,0,1
4236.58,4674.63,0.9063,3730.9,0,0.0383,88,0,2,1,21,3,2,1,220,0,1
7381.4,10511.71,0.7022,6968.19,2,0.0276,6,0,2,0,5,6,4,0,348,0,0
3689.91,6425.48,0.5743,3334.98,0,0.0174,74,1,1,0,5,6,2,0,364,0,0
5161.3,3657.42,1.4112,5157.93,0,0.0462,67,0,0,0,3,2,1,1,563,0,0
760.54,1247.78,0.6095,701.24,0,0.0258,7,0,2,0,2,4,1,0,42,0,0
2316.76,3957.09,0.5855,2138.1,0,0.0218,29,0,1,0,0,1,1,0,423,0,0
182.81,307.67,0.5942,170.91,0,0.0031,34,0,1,0,2,0,3,0,135,1,1
1141.42,1471.95,0.7754,1127.17,1,0.0359,7,0,1,0,18,0,5,0,259,1,0
4687.1,6007.69,0.7802,4547.06,1,0.0226,81,0,0,0,8,4,0,0,191,0,0
16966.92,16364.51,1.0368,15570.03,0,0.0027,77,1,1,0,13,3,2,0,256,0,1
515.57,749.31,0.6881,493.82,0,0.0282,58,1,4,0,18,4,1,0,494,0,0
1946.62,2226.57,0.8743,1825.8,0,0.043,85,1,1,0,23,3,1,1,73,0,1
5784.27,7799.59,0.7416,5343.83,2,0.0108,31,0,1,0,23,6,3,0,74,0,0
948.7,948.55,1.0002,833.76,0,0.0131,73,0,2,0,18,5,2,0,635,0,0
2984.55,4250.28,0.7022,2744.56,0,0.0527,45,0,3,1,12,3,0,0,582,1,0
4772.71,7418.03,0.6434,4232.79,1,0.0169,47,0,1,0,21,0,1,0,401,0,0
3499.76,2117.39,1.6529,3455.06,0,0.0324,77,0,0,0,15,1,1,0,79,0,0
879.0,1376.6,0.6385,791.37,1,0.0456,81,0,0,0,7,2,1,1,248,0,0
1686.85,1950.7,0.8647,1674.77,0,0.0023,72,0,0,1,23,6,0,0,187,0,0
5510.3,8720.23,0.6319,5124.35,0,0.0197,73,0,0,0,15,1,0,0,653,0,0
2977.81,2989.19,0.9962,2813.23,2,0.0515,73,0,0,0,8,2,2,1,556,0,0
168.35,156.68,1.0745,156.81,0,0.0195,40,0,1,0,8,5,2,0,470,0,0
5159.39,8673.37,0.5949,4485.61,0,0.0107,30,1,1,0,23,0,2,0,579,0,0
275.82,207.32,1.3304,250.0,0,0.0637,62,0,0,0,22,6,2,1,456,0,1
4942.81,7819.02,0.6322,4274.9,0,0.0652,71,0,0,0,2,2,4,0,276,0,1
941.87,1014.99,0.928,888.6,0,0.0054,17,1,1,0,6,5,3,0,179,1,0
11251.43,12598.6,0.8931,10317.91,1,0.0497,5,0,0,0,19,6,1,0,129,0,0
1755.7,1460.49,1.2021,1697.23,0,0.0244,81,1,3,0,17,3,0,0,379,0,0
1535.68,1846.29,0.8318,1356.11,0,0.0373,1,0,0,0,23,4,0,0,115,0,0
714.24,610.89,1.1692,624.73,0,0.026,80,0,0,0,1,6,2,0,322,0,0
1426.5,649.02,2.1979,1299.47,1,0.0841,81,0,0,0,0,6,3,0,389,0,0
7474.57,5836.13,1.2807,7392.26,0,0.0215,31,0,1,1,11,2,2,0,464,0,0
19780.61,8088.9,2.4454,18921.41,1,0.0313,35,0,0,0,15,1,1,1,202,0,0
1757.75,3110.68,0.5651,1604.54,2,0.0301,72,0,1,0,11,0,2,0,629,0,0
2233.6,3913.37,0.5708,2071.87,0,0.0253,30,0,0,0,20,0,1,0,547,0,0
4631.36,4414.69,1.0491,3995.16,2,0.0375,85,0,1,1,9,6,5,0,409,0,0
7756.46,11012.0,0.7044,7738.51,0,0.0296,15,0,1,0,8,6,3,0,618,0,0
3296.68,2914.69,1.1311,3131.72,0,0.0194,56,0,0,0,20,5,2,0,152,0,0
1888.8,2530.11,0.7465,1686.34,1,0.0137,60,0,0,0,17,4,1,0,653,0,1
2012.3,3073.99,0.6546,1887.28,0,0.0875,27,1,1,0,3,3,0,0,405,0,0
4313.15,7442.16,0.5796,3737.01,1,0.0117,2,0,0,0,7,6,0,0,491,0,0
161.28,154.88,1.0413,160.45,0,0.0504,74,0,1,0,22,3,0,0,162,0,0
3532.76,5287.19,0.6682,3095.47,0,0.0406,64,0,0,0,20,0,0,0,147,0,1
1687.44,1303.21,1.2948,1598.35,1,0.0079,5,1,2,0,3,3,5,0,412,0,0
5682.93,10152.36,0.5598,5039.73,1,0.0113,68,0,2,0,15,6,0,0,256,0,0
491.61,214.38,2.2932,470.78,0,0.019,13,0,0,0,20,6,0,0,603,0,0
3255.28,4052.63,0.8033,3146.3,0,0.071,81,1,2,0,22,5,1,0,370,0,0
2445.3,3235.89,0.7557,2325.51,0,0.0274,85,0,0,0,20,4,1,0,651,0,0
3748.46,5110.14,0.7335,3531.7,0,0.0039,23,0,0,0,7,0,4,0,689,0,0
384.68,218.71,1.7589,378.48,1,0.025,50,0,0,0,6,3,0,0,291,0,0
3186.12,5460.82,0.5835,2745.78,0,0.0117,79,0,1,0,22,2,5,0,340,0,0
3035.26,1984.02,1.5299,2730.63,0,0.0273,78,0,0,0,23,2,0,0,76,0,0
3028.69,3852.05,0.7863,2687.18,0,0.0187,73,0,1,0,12,5,5,0,569,0,0
3387.67,2411.16,1.405,3381.58,1,0.0202,37,1,1,0,7,3,1,0,540,0,1
4099.6,3403.09,1.2047,3724.11,0,0.0103,30,0,1,0,21,2,2,0,505,0,0
5871.45,6840.49,0.8583,5635.96,0,0.0156,23,1,2,0,6,4,0,0,321,0,0
1250.63,1230.71,1.0162,1191.49,0,0.0173,34,1,3,1,23,1,2,0,662,0,1
6251.38,3902.84,1.6018,5512.54,0,0.0236,64,0,0,0,4,4,2,0,307,0,0
2563.83,1639.08,1.5642,2271.17,0,0.0446,55,0,0,0,17,5,0,0,347,0,0
430.66,424.37,1.0148,384.23,0,0.0373,71,0,0,0,22,4,0,0,393,0,0
361.17,527.38,0.6848,329.27,1,0.0255,9,1,2,0,18,3,5,0,199,0,1
1573.88,2608.16,0.6034,1393.12,0,0.0248,4,0,0,0,9,6,1,0,676,0,0
5528.23,2862.4,1.9313,4715.29,0,0.0237,66,0,1,0,10,4,4,0,182,0,0
4454.68,4233.48,1.0523,4374.09,0,0.0478,33,1,2,0,7,3,2,0,240,0,0
5589.26,3020.12,1.8507,5560.43,0,0.0444,32,1,1,0,5,0,1,0,66,0,0
2699.04,1142.31,2.3628,2432.47,0,0.0194,44,0,0,0,10,3,0,0,171,0,1
2180.61,2892.37,0.7539,1964.24,0,0.0294,37,0,1,0,15,5,5,0,645,0,0
708.34,880.77,0.8042,602.84,0,0.0224,67,0,0,0,3,3,2,0,593,0,0
1542.24,968.88,1.5918,1468.27,0,0.0151,60,0,0,0,1,0,0,0,165,1,0
2142.18,1558.09,1.3749,2086.09,0,0.0049,59,0,1,0,12,6,2,0,63,0,0
474.71,205.64,2.3085,413.94,1,0.0044,36,0,1,0,6,1,0,0,355,0,0
1022.36,1604.01,0.6374,893.49,0,0.0181,49,1,1,0,16,5,3,0,51,0,0
3341.52,5896.34,0.5667,3236.3,0,0.0148,51,1,2,0,22,0,0,1,584,0,0
4806.86,2834.33,1.6959,4530.19,0,0.0176,8,0,1,0,12,3,0,1,43,0,0
22569.16,16341.55,1.3811,19335.66,0,0.1123,50,0,1,0,9,5,0,0,321,0,0
9616.64,15538.31,0.6189,9072.17,0,0.007,41,0,1,0,12,2,0,0,318,0,0
3750.81,6365.31,0.5893,3361.99,1,0.0389,38,0,1,0,9,3,1,0,216,0,1
2064.08,2038.23,1.0127,1868.63,0,0.0127,86,0,1,0,6,0,2,1,191,0,0
3688.81,1736.96,2.1237,3561.4,2,0.0732,78,0,0,0,9,3,2,0,670,0,0
5540.53,2521.76,2.1971,5383.4,0,0.0644,79,1,1,0,15,6,2,0,490,1,0
590.81,711.06,0.8309,537.67,0,0.0417,55,0,1,0,2,0,1,0,90,0,1
1996.15,1896.45,1.0526,1980.33,0,0.0081,68,0,1,0,3,4,2,0,422,0,0
6559.71,2887.02,2.2721,5975.7,0,0.02,18,1,3,0,3,1,4,0,491,0,1
1844.83,2244.33,0.822,1781.69,0,0.0117,65,1,1,0,3,1,1,1,616,1,1
3119.17,1297.02,2.4049,2877.69,1,0.0119,64,0,0,0,15,5,0,0,563,0,0
3251.6,4884.95,0.6656,3201.62,0,0.0234,12,0,0,1,8,0,1,0,254,0,1
863.74,716.05,1.2063,851.79,0,0.0106,41,0,0,0,5,1,0,0,107,0,0
1724.25,786.88,2.1912,1488.22,1,0.0398,42,0,2,0,9,2,0,0,294,0,0
1575.32,1927.71,0.8172,1560.31,0,0.0097,60,0,0,0,3,5,2,0,511,0,0
242.91,232.41,1.0452,236.55,0,0.0107,50,0,0,0,22,2,4,0,236,0,0
235.71,415.63,0.5671,228.33,0,0.0094,81,1,1,0,11,1,1,0,498,0,0
6386.96,7420.87,0.8607,5621.4,0,0.0153,83,0,0,0,9,0,2,0,356,0,0
1266.24,994.42,1.2733,1229.23,0,0.0168,36,0,2,0,11,5,0,0,617,0,0
2704.91,3768.52,0.7178,2644.1,0,0.0418,48,0,0,1,18,2,1,1,304,0,1
1392.0,1085.88,1.2819,1243.57,0,0.0112,71,0,0,0,18,6,2,1,532,1,0
10036.79,16720.7,0.6003,9964.92,0,0.0059,73,0,1,0,21,1,1,0,492,0,0
1200.54,1110.03,1.0815,1029.44,0,0.02,8,0,1,0,23,3,0,0,584,0,0
2115.31,2474.52,0.8548,1845.58,0,0.0137,25,0,0,0,0,2,2,0,117,0,0
7365.06,3467.49,2.124,6854.2,0,0.0432,7,0,1,0,3,4,3,1,367,0,1
6606.59,6583.93,1.0034,6186.21,0,0.0189,8,2,3,0,12,5,2,1,642,0,0
870.72,1362.95,0.6388,824.37,0,0.0849,88,1,4,0,7,2,0,0,459,0,0
5829.6,8907.09,0.6545,4970.0,1,0.012,81,0,1,0,21,5,0,0,120,0,0
2294.92,1638.68,1.4005,2281.28,0,0.0219,76,0,0,0,13,1,0,0,213,0,0
2458.78,1761.74,1.3957,2106.41,0,0.032,31,0,0,0,15,1,0,0,183,0,0
651.45,1005.99,0.6476,567.71,2,0.0143,12,1,2,1,1,5,3,0,646,1,0
444.12,756.14,0.5874,378.44,0,0.0192,57,0,2,0,7,1,2,0,339,0,0
4706.06,2510.71,1.8744,4400.3,0,0.0013,66,0,2,0,12,0,2,0,478,0,0
2551.33,2628.08,0.9708,2525.41,0,0.0078,12,0,0,0,0,5,4,0,494,0,0
2159.74,1884.23,1.1462,2051.52,1,0.0148,27,1,1,0,11,0,0,0,231,0,0
4726.3,7651.71,0.6177,4600.57,0,0.0307,46,0,1,1,16,5,2,0,364,0,0
5226.24,2701.63,1.9345,4452.72,1,0.0289,7,0,2,0,6,3,0,0,446,0,0
755.69,525.64,1.4377,703.78,0,0.1099,61,0,0,0,15,3,0,0,484,0,0
3447.65,5011.01,0.688,3168.16,0,0.0255,58,0,0,0,13,2,0,0,246,0,0
659.02,310.93,2.1195,609.49,0,0.012,58,0,0,0,9,1,5,0,225,0,0
5021.33,5470.99,0.9178,4322.52,2,0.0399,13,0,0,0,2,3,1,1,157,0,0
3894.63,3968.43,0.9814,3710.28,1,0.0221,53,1,2,0,11,1,0,1,631,0,0
11131.71,9664.12,1.1519,10302.21,0,0.0325,65,2,3,0,7,2,2,0,606,1,1
400.08,381.04,1.05,385.99,0,0.1242,49,0,0,0,15,0,0,0,365,0,0
355.61,406.08,0.8757,328.15,1,0.0926,35,1,3,0,23,3,0,0,186,0,0
1310.41,820.2,1.5977,1143.21,0,0.013,17,0,1,0,0,4,2,0,495,0,0
